Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-October-2024,259.95,267.00,254.50,265.70,260.782166564579748337,3973738,41851,1036280005.00,1206943,30.37,12.50,5.75
18-October-2024,256.05,270.30,256.00,257.40,261.311321846268852144,6827738,69435,1784165242.00,2479866,36.32,14.30,1.35
17-October-2024,276.95,276.95,268.55,270.65,271.330497543374281813,1059787,9869,287552534.00,170831,16.12,8.40,-6.30
16-October-2024,278.45,279.00,273.00,274.20,275.450058557804918855,782987,7858,215673815.00,257329,32.86,6.00,-4.25
15-October-2024,283.00,283.00,276.25,279.35,278.968280432525014888,812716,8020,226721985.00,193645,23.83,6.75,-3.65
14-October-2024,282.25,285.10,278.05,279.80,282.482353796128898897,6192295,30169,1749214067.00,3440636,55.56,7.05,-2.45
11-October-2024,276.85,278.80,275.50,277.50,277.159897004326574017,741002,7870,205376038.00,184624,24.92,3.30,0.65
10-October-2024,280.95,282.15,274.10,275.15,277.301601890649410067,1228361,12135,340626473.00,420024,34.19,8.05,-5.80
9-October-2024,279.85,289.75,275.35,279.70,283.473803065820640901,4399866,38686,1247246748.00,1411448,32.08,14.40,-0.15
8-October-2024,265.05,280.80,262.60,279.00,273.729207054212932723,3636125,35392,995313613.00,1471479,40.47,18.20,13.95
7-October-2024,278.45,279.00,261.75,266.35,266.904056996925038638,2233524,21710,596136617.00,517535,23.17,17.25,-12.10
4-October-2024,267.05,277.90,264.40,275.20,272.757744704907664261,2204022,22311,601164070.00,504463,22.89,13.50,8.15
3-October-2024,268.70,272.35,268.00,268.80,269.873168536654482927,3331216,44188,899005817.00,1617598,48.56,4.35,0.10
1-October-2024,272.70,276.40,271.40,274.15,273.957779247451509731,2324023,25164,636684180.00,637785,27.44,5.00,1.45
30-September-2024,277.40,277.85,272.15,273.30,274.367127672899183529,2746456,32040,753537244.00,1052025,38.30,5.70,-4.10
27-September-2024,275.95,286.45,273.50,278.25,280.689583196449713925,2298181,20945,645075467.00,514465,22.39,12.95,2.30
26-September-2024,286.45,286.45,278.50,283.85,282.024111553544336358,3047792,30774,859550831.00,895748,29.39,7.95,-2.60
25-September-2024,291.80,291.95,282.95,285.40,286.050201700338913679,1680959,18409,480838661.00,499932,29.74,9.00,-6.40
24-September-2024,298.20,298.20,290.20,291.65,293.409751147060452981,1588408,17162,466054396.00,598221,37.66,8.00,-6.55
23-September-2024,291.70,298.05,290.65,296.90,294.524648701747137778,3640354,43484,1072173983.00,1431039,39.31,7.40,5.20
20-September-2024,279.35,292.90,278.95,290.70,287.846385721810124735,6958305,67520,2002922945.00,3598718,51.72,13.95,11.35
19-September-2024,276.25,280.85,272.35,278.85,277.233015466204192732,2389468,22534,662439419.00,784111,32.82,8.50,2.60
18-September-2024,270.90,277.70,269.80,275.75,274.714862482068378497,3102759,31948,852374012.00,1352525,43.59,7.90,4.85
17-September-2024,277.70,277.95,270.05,270.80,273.044389937040022549,2632466,31601,718780073.00,851748,32.36,7.90,-6.90
16-September-2024,275.00,281.75,269.50,277.75,273.812301902939361081,4388947,45401,1201747681.00,1446011,32.95,12.25,2.75
13-September-2024,285.70,286.50,271.05,272.90,277.937467799702247641,5945209,63183,1652396335.00,1993256,33.53,15.45,-12.80
12-September-2024,276.00,285.95,274.50,283.90,281.434946746983440259,4379658,38288,1232588816.00,1117840,25.52,11.45,7.90
11-September-2024,268.50,281.40,268.05,271.70,275.707619924991437487,5270065,34918,1452997078.00,1960649,37.20,13.35,3.20
10-September-2024,265.65,270.00,259.60,267.60,265.825361605289271834,5243217,47338,1393780055.00,2670257,50.93,10.40,1.95
9-September-2024,260.05,265.00,256.30,263.20,260.957709663524276829,5033112,42838,1313429380.00,2238437,44.47,8.70,3.15
6-September-2024,255.95,262.00,254.40,260.05,259.359100464287670187,6409173,54889,1662277344.00,2863236,44.67,7.60,4.10
5-September-2024,248.00,261.50,246.05,254.90,254.832564806373553758,9303946,69732,2370948422.00,2988249,32.12,15.45,6.90
4-September-2024,244.95,245.00,240.50,242.90,242.670184584252601349,3147885,40708,763897834.00,1399796,44.47,4.50,-2.05
3-September-2024,246.90,252.90,245.30,247.75,248.683476411857816707,2649594,18776,658910247.00,769605,29.05,7.60,0.85
2-September-2024,251.35,252.35,242.00,244.40,245.930686309441172158,4120124,49319,1013264923.00,1604263,38.94,10.35,-6.95
30-August-2024,253.05,255.35,248.85,250.80,251.821437009357252413,1566058,16005,394366976.00,419162,26.77,6.50,-2.25
29-August-2024,254.15,256.30,248.55,252.20,251.326500579207935866,2298829,17434,577756648.00,865255,37.64,7.75,-1.95
28-August-2024,257.30,257.80,252.20,252.95,254.802757939041157163,1151367,13116,293371487.00,416934,36.21,5.60,-4.35
27-August-2024,260.50,261.50,255.50,256.00,257.472846482215957057,2511240,32732,646576111.00,1178615,46.93,6.00,-4.50
26-August-2024,264.75,264.75,258.00,259.40,260.334828187557157439,2748986,36470,715656798.00,1145130,41.66,6.75,-5.35
23-August-2024,260.50,269.75,258.50,262.70,265.779376810282964966,4034245,32551,1072219122.00,1084511,26.88,11.25,2.20
22-August-2024,264.95,267.00,256.15,257.80,260.760220911839509609,3182446,30843,829855322.00,1289698,40.53,10.85,-7.15
21-August-2024,263.40,264.45,258.95,259.95,260.941773948855915698,2123139,23761,554015657.00,977663,46.05,5.50,-3.45
20-August-2024,261.55,264.30,257.10,263.00,257.675478414268217153,210300584,125634,54189303593.00,186382876,88.63,7.20,1.45
19-August-2024,275.50,280.00,261.15,262.30,269.917486182002530801,5753909,59240,1553080653.00,2001248,34.78,18.85,-13.20
16-August-2024,262.80,266.10,257.10,264.50,261.496521328350493790,1617284,14772,422914140.00,356655,22.05,9.00,1.70
14-August-2024,260.90,264.40,255.45,259.60,259.964476703353329026,1812557,18365,471200432.00,415312,22.91,8.95,-1.30
13-August-2024,265.00,265.60,256.00,256.90,260.362535630201437037,2096536,28269,545859429.00,861443,41.09,9.60,-8.10
12-August-2024,263.75,266.50,261.50,263.45,263.875296700590487770,1819174,20143,480035079.00,459415,25.25,5.00,-0.30
9-August-2024,267.35,272.90,265.70,266.90,269.674249721852348278,4996447,49186,1347413096.00,1898655,38.00,7.20,-0.45
8-August-2024,265.40,267.50,260.10,265.60,262.681696385337015575,4698225,41010,1234137713.00,1180848,25.13,7.40,0.20
7-August-2024,261.05,267.65,251.80,265.75,261.484424788574373224,5212353,44289,1362949126.00,923635,17.72,15.85,4.70
6-August-2024,263.05,274.90,247.20,249.00,261.279719078928755133,11734684,92662,3066034939.00,2775321,23.65,27.70,-14.05
5-August-2024,256.95,265.00,248.95,256.30,257.590917125384343797,13227090,115351,3407178244.00,4259744,32.20,16.05,-0.65
2-August-2024,244.00,278.45,243.75,262.45,261.178699024188411282,29788025,197605,7779997616.00,9113800,30.60,34.70,18.45
1-August-2024,231.45,238.00,228.05,234.10,232.712831570065193114,7181740,52432,1671283051.00,2850156,39.69,9.95,2.65
31-July-2024,228.85,230.05,226.00,229.50,228.520528459561995756,2090756,19123,477780666.00,852018,40.75,4.05,0.65
30-July-2024,226.30,231.00,225.10,227.20,228.585757561960504790,2547752,23531,582379821.00,976374,38.32,5.90,0.90
29-July-2024,226.20,229.55,224.25,226.90,227.453048397599325814,2067086,15228,470165012.00,1055345,51.05,5.30,0.70
26-July-2024,219.70,226.60,216.80,224.55,221.199738129694714354,1160880,12140,256786352.00,298392,25.70,9.80,4.85
25-July-2024,221.00,223.90,217.00,219.05,221.081132909879260590,1781854,23127,393934301.00,726817,40.79,6.90,-1.95
24-July-2024,217.80,225.50,215.70,223.70,221.097191823336068885,1200245,12789,265370799.00,490624,40.88,9.80,5.90
23-July-2024,222.25,223.60,206.95,217.85,216.693288893969675587,1522074,14816,329823221.00,368588,24.22,16.65,-4.40
22-July-2024,214.00,222.10,214.00,221.65,220.249805274534847440,1336497,14452,294363204.00,576677,43.15,8.10,7.65
19-July-2024,218.75,220.40,213.75,218.80,216.961253715701381253,1767163,15218,383405900.00,745957,42.21,6.65,0.05
18-July-2024,218.40,221.25,210.20,220.60,215.828316490879868042,1634461,17594,352762966.00,426819,26.11,11.05,2.20
16-July-2024,230.00,230.50,215.20,217.45,221.989599798253074213,1895444,20653,420768855.00,753227,39.74,15.30,-12.55
15-July-2024,225.00,232.00,225.00,229.10,227.711565311368781580,2314153,21520,526959402.00,678074,29.30,7.00,4.10
12-July-2024,218.60,223.40,217.15,222.45,220.251717449361655147,3677401,35984,809953886.00,1900646,51.68,6.25,3.85
11-July-2024,211.70,218.90,211.45,217.20,215.189206558790638768,1484420,13174,319431162.00,571290,38.49,7.45,5.50
10-July-2024,213.00,213.50,206.00,211.20,210.154340716515534413,1157044,10055,243157819.00,248234,21.45,7.50,-1.80
9-July-2024,208.65,214.00,206.65,212.50,212.167841142430464812,1157112,11729,245501955.00,450109,38.90,7.35,3.85
8-July-2024,208.05,210.00,206.20,207.90,208.169798074507901194,640979,7543,133432469.00,223043,34.80,3.80,-0.15
5-July-2024,207.25,208.40,204.75,207.50,206.574452562009794163,1004680,10921,207541221.00,222698,22.17,3.65,0.25
4-July-2024,208.65,210.25,206.65,207.30,208.673659515651561449,944155,9361,197020279.00,267201,28.30,3.60,-1.35
3-July-2024,209.85,213.80,205.30,208.15,209.672168445676933589,2588799,18706,542799100.00,910799,35.18,8.50,-1.70
2-July-2024,203.45,209.80,202.00,209.05,207.542239868521898531,6328050,51280,1313337671.00,3347951,52.91,7.80,5.60
1-July-2024,199.95,204.60,194.65,204.05,201.862074889247069590,3271471,16180,660385924.00,1684428,51.49,9.95,4.10
28-June-2024,201.60,203.90,199.15,200.35,201.993134117758678608,3625754,33728,732377414.00,1886648,52.03,4.75,-1.25
27-June-2024,198.00,201.30,196.00,200.15,198.314962982771586488,2707388,24848,536915551.00,1367765,50.52,5.30,2.15
26-June-2024,202.25,203.50,196.05,197.30,198.170384044729981407,2503198,28474,496059709.00,934266,37.32,7.45,-4.95
