Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-December-2024,11874.95,12117.95,11730.20,12092.90,12001.294502923976608187,8550,3537,102611068.00,3381,39.54,387.75,217.95
12-December-2024,11898.55,11947.40,11777.55,11871.30,11872.405573673287874295,6746,2448,80091248.00,4771,70.72,169.85,-27.25
11-December-2024,11863.15,12057.50,11850.25,11886.60,12014.242503974127062434,36486,4495,438351652.00,2877,7.89,207.25,23.45
10-December-2024,11810.95,11810.95,11700.00,11746.05,11739.345214843750000000,2048,1226,24042179.00,500,24.41,110.95,-64.90
9-December-2024,11775.05,11857.85,11719.95,11810.20,11789.733118279569892473,4650,2700,54822259.00,1272,27.35,137.90,35.15
6-December-2024,11945.00,11964.05,11814.30,11852.95,11859.543572241183162684,4395,2004,52122694.00,1667,37.93,149.75,-92.05
5-December-2024,11676.25,12000.00,11676.25,11922.40,11846.212741751990898748,9669,3252,114541031.00,5516,57.05,323.75,246.15
4-December-2024,11948.95,11948.95,11745.00,11762.20,11840.152250146113383985,3422,1673,40517001.00,1262,36.88,203.95,-186.75
3-December-2024,11699.95,11932.50,11631.00,11849.45,11802.909729046749964902,7123,3408,84072126.00,3131,43.96,301.50,149.50
2-December-2024,11274.95,11777.00,11209.20,11657.15,11574.817422964212769736,11261,4634,130344019.00,1575,13.99,567.80,382.20
29-November-2024,10938.65,11237.55,10938.65,11199.50,11171.842074543483698824,11993,4151,133983902.00,2751,22.94,298.90,260.85
28-November-2024,11213.40,11213.40,10962.25,10997.70,11052.997510749038243946,4419,2516,48843196.00,761,17.22,251.15,-215.70
27-November-2024,11105.00,11187.60,10960.00,11139.25,11059.580950378469301934,4756,2998,52599367.00,914,19.22,227.60,34.25
26-November-2024,11456.85,11468.60,11105.00,11120.10,11207.820364238410596026,6040,2653,67695235.00,1556,25.76,363.60,-336.75
25-November-2024,11468.95,11681.55,11434.10,11456.85,11575.199212670511764167,10923,3660,126435901.00,4356,39.88,247.45,-12.10
22-November-2024,11000.00,11405.00,10932.05,11387.15,11277.076427564919814802,14903,6426,168062270.00,4683,31.42,472.95,387.15
21-November-2024,10554.15,11008.05,10554.15,10955.75,10848.563524195103142471,5187,2356,56271499.00,1837,35.42,453.90,401.60
19-November-2024,10600.95,10863.60,10600.95,10774.60,10787.375908458326890366,6467,1512,69761960.00,2882,44.56,262.65,173.65
