Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-July-2024,6810.00,6897.95,6782.50,6829.50,6839.230119003295688026,72519,10094,495974129.00,38296,52.81,115.45,19.50
29-July-2024,6805.05,6854.75,6765.75,6812.95,6813.977880468268638324,16230,2595,110590861.00,5319,32.77,89.00,7.90
26-July-2024,6694.95,6806.20,6670.60,6789.40,6765.388953984414993458,87905,13102,594711516.00,38593,43.90,135.60,94.45
25-July-2024,6579.35,6665.00,6560.00,6649.10,6623.042555567966044901,44765,8378,296480500.00,17003,37.98,105.00,69.75
24-July-2024,6590.00,6657.80,6543.20,6610.10,6583.826883561643835616,157680,32004,1038137823.00,82086,52.06,114.60,20.10
23-July-2024,6930.00,6945.95,6632.65,6732.20,6759.807999555425888106,71979,12335,486564220.00,32642,45.35,313.30,-197.80
22-July-2024,6932.85,6959.95,6850.00,6882.20,6911.230766380077082715,26984,6183,186492651.00,11550,42.80,109.95,-50.65
19-July-2024,7100.05,7107.35,6910.00,6934.00,6980.920361990950226244,50830,9565,354840182.00,21140,41.59,197.35,-166.05
18-July-2024,7057.95,7115.00,6973.00,7107.35,7057.074916814441411464,50189,9242,354187533.00,30627,61.02,142.00,49.40
16-July-2024,7070.05,7085.45,7005.00,7066.45,7062.205479070285937238,35882,3956,253406057.00,22340,62.26,80.45,-3.60
15-July-2024,7010.45,7084.25,7001.00,7062.90,7053.298634202643656049,36389,5693,256662484.00,20536,56.43,83.25,52.45
12-July-2024,6981.95,7045.00,6915.05,7005.35,6994.375873765269406183,87266,15826,610371205.00,20064,22.99,129.95,23.40
11-July-2024,7099.20,7099.20,6932.00,6951.40,6975.284256375725948994,47524,10415,331493409.00,20807,43.78,167.20,-147.80
10-July-2024,7098.25,7129.35,7023.50,7055.75,7061.444362135562728186,18899,3403,133454237.00,9155,48.44,105.85,-42.50
9-July-2024,7100.05,7139.00,7045.00,7065.80,7075.794150731158605174,12446,2791,88065334.00,5609,45.07,94.00,-34.25
8-July-2024,7120.15,7140.00,7050.00,7096.75,7086.666701017647816565,38815,7130,275068968.00,20485,52.78,90.00,-23.40
5-July-2024,7120.75,7151.85,7078.00,7138.35,7116.681847565104968294,64972,12330,462385053.00,23030,35.45,73.85,17.60
4-July-2024,7310.00,7325.00,7100.35,7108.60,7186.156667197343582978,87938,7800,631936245.00,55488,63.10,224.65,-201.40
3-July-2024,7177.85,7282.30,7175.00,7251.80,7229.754117413612268616,35277,5324,255044036.00,11476,32.53,107.30,73.95
2-July-2024,7284.95,7284.95,7122.10,7162.55,7169.759491444508655996,39799,7974,285349258.00,22421,56.34,162.85,-122.40
1-July-2024,7071.00,7300.00,7071.00,7274.80,7222.575448437805753049,76655,13929,553646521.00,39229,51.18,229.00,203.80
28-June-2024,7185.00,7224.35,7107.00,7115.75,7149.036404881315167333,73177,13935,523145037.00,24030,32.84,117.35,-69.25
27-June-2024,7156.35,7237.50,7083.60,7169.20,7174.443196107375211852,36582,4662,262455481.00,18374,50.23,153.90,12.85
26-June-2024,7079.95,7177.00,7034.00,7156.35,7113.616198435277382645,56240,8604,400069775.00,22693,40.35,143.00,76.40
25-June-2024,7142.95,7142.95,7000.05,7077.75,7048.751291367536333391,45688,7084,322043349.00,23222,50.83,142.90,-65.20
24-June-2024,7100.00,7104.00,7024.75,7080.40,7065.706980327091727897,16876,2796,119240871.00,5202,30.82,79.25,-19.60
21-June-2024,7230.05,7262.45,7073.90,7132.00,7121.934762126726899465,100831,19725,718111804.00,39661,39.33,188.55,-98.05
20-June-2024,7220.00,7261.70,7115.00,7208.85,7174.824682984370392214,20346,3570,145978983.00,7105,34.92,146.70,-11.15
19-June-2024,7333.00,7345.00,7181.00,7232.45,7253.990373805508712759,14232,2937,103238791.00,4527,31.81,164.00,-100.55
18-June-2024,7340.05,7431.10,7302.00,7331.25,7365.037210138414524537,16689,3233,122915106.00,7575,45.39,129.10,-8.80
14-June-2024,7280.25,7368.15,7248.65,7340.75,7320.933501774002795398,18602,3851,136184005.00,7009,37.68,119.50,60.50
13-June-2024,7220.55,7324.60,7220.55,7292.05,7285.177321143418674434,56987,9344,415160400.00,34494,60.53,104.05,71.50
12-June-2024,7138.50,7275.05,7114.60,7219.80,7228.904279475982532751,22900,4080,165541908.00,8266,36.10,160.45,81.30
11-June-2024,7099.95,7168.05,7054.40,7135.00,7126.443363363363363363,16650,3753,118655282.00,6210,37.30,113.65,35.05
10-June-2024,7240.15,7250.00,7075.10,7088.05,7157.091805298829328404,25968,4006,185855360.00,12964,49.92,174.90,-152.10
7-June-2024,6990.00,7298.00,6942.25,7190.15,7168.987023619083466641,106270,16771,761848251.00,28853,27.15,355.75,200.15
6-June-2024,6897.95,7015.00,6821.45,6923.25,6943.411559675195342423,78324,12104,543835767.00,45763,58.43,193.55,25.30
5-June-2024,6638.45,6864.70,6538.00,6840.10,6728.625644146885778048,24645,4907,165826979.00,10675,43.32,326.70,201.65
4-June-2024,6917.60,6917.60,6376.55,6508.40,6610.356159649644089035,309628,58919,2046751357.00,179578,58.00,541.05,-409.20
3-June-2024,6900.10,6990.45,6830.00,6917.60,6925.483225965431055725,113628,16209,786928808.00,66688,58.69,160.45,17.50
31-May-2024,6687.45,6769.85,6660.55,6702.50,6717.366780457776036711,35738,7993,240065254.00,10441,29.22,109.30,15.05
30-May-2024,6790.00,6796.45,6596.25,6615.45,6670.026010801342869654,68510,16494,456963482.00,43208,63.07,200.20,-174.55
